id,elo,fg_pct,fg3_pct,fga,fgm,fg3m,fg3a,fg2m,fg2a,fg_missed,ft_missed,ftm,ft_pct,fta,orb,drb,ast,stl,blk,to,pf,efficacy,pie,poss,pace,pts,team_season,team_team
1,1406.2681459187718,0.4391076923076922,0.3317538461538462,88.13846153846154,38.61538461538461,10.430769230769233,31.26153846153846,28.184615384615384,56.87692307692308,49.52307692307692,4.569230769230769,18.67692307692308,0.8001846153846154,23.246153846153845,9.953846153846154,32.89230769230769,25.584615384615383,8.215384615384615,4.6,14.323076923076924,20.06153846153846,12.10723076923077,9.072307692307692,99.85015384615384,99.4633846153846,106.33846153846154,2018,1610612744
2,1611.2594528389754,0.448632183908046,0.3498160919540229,89.63218390804597,40.16091954022989,15.954022988505749,45.72413793103448,24.20689655172414,43.9080459770115,49.47126436781609,5.195402298850575,19.96551724137931,0.7978045977011495,25.160919540229884,9.32183908045977,34.2183908045977,21.632183908045977,8.816091954022989,4.827586206896552,14.20689655172414,21.988505747126435,13.344827586206897,9.860689655172411,102.81919540229886,102.54,116.24137931034484,2018,1610612745
3,1490.8627165868725,0.4665866666666666,0.3708933333333333,91.36,42.48,13.693333333333332,36.946666666666665,28.786666666666665,54.41333333333333,48.88,6.32,17.12,0.729,23.44,10.866666666666667,35.38666666666666,26.866666666666667,7.546666666666667,4.986666666666666,15.786666666666669,21.21333333333333,12.554,9.484266666666668,103.9032,103.25,115.77333333333333,2018,1610612740
4,1660.670669215334,0.4555348837209302,0.3733255813953489,87.70930232558139,39.895348837209305,13.94186046511628,37.52325581395349,25.953488372093023,50.18604651162791,47.81395348837209,4.790697674418604,18.25581395348837,0.7910813953488373,23.046511627906977,9.313953488372093,36.05813953488372,25.11627906976744,8.534883720930232,5.011627906976744,14.046511627906977,21.802325581395348,12.403139534883724,9.36953488372093,100.88360465116278,100.10011627906978,111.98837209302326,2018,1610612761
5,1325.283593581018,0.4599076923076923,0.3478153846153846,87.9076923076923,40.292307692307695,11.184615384615384,31.846153846153847,29.107692307692307,56.06153846153846,47.61538461538461,4.815384615384615,15.123076923076924,0.7574000000000001,19.93846153846154,10.830769230769231,33.43076923076923,23.07692307692308,6.861538461538461,3.246153846153846,15.738461538461538,18.27692307692308,11.668153846153846,8.724461538461538,98.40815384615384,98.06830769230768,106.8923076923077,2018,1610612739
6,1595.704592817774,0.4735052631578947,0.3599157894736842,87.2,41.16842105263158,11.23157894736842,30.93684210526316,29.93684210526316,56.26315789473684,46.03157894736842,4.642105263157895,16.621052631578948,0.7795368421052631,21.26315789473684,10.442105263157895,33.06315789473684,25.73684210526316,7.652631578947369,4.568421052631579,13.378947368421052,20.74736842105263,12.364105263157894,9.325473684210523,97.064,96.0457894736842,110.18947368421053,2018,1610612743
7,1587.773965848049,0.4618875,0.3603625,88.025,40.575,11.45,31.7125,29.125,56.3125,47.45,5.55,17.25,0.7497375,22.8,10.625,35.225,25.4,7.9125,5.325,13.4625,21.2125,12.1325,9.21075,98.93475,98.56475,109.85,2018,1610612755
8,1425.872843483004,0.44165625,0.3365,91.640625,40.40625,13.328125,39.6875,27.078125,51.953125,51.234375,6.265625,19.109375,0.748078125,25.375,10.53125,34.265625,23.828125,8.671875,5.65625,14.71875,21.40625,11.60390625,8.67390625,103.7090625,102.75328125,113.25,2018,1610612750
9,1593.1020180293372,0.46625,0.3685340909090909,88.63636363636364,41.25,12.465909090909092,33.71590909090909,28.78409090909091,54.92045454545455,47.38636363636363,5.488636363636363,20.545454545454547,0.7916704545454546,26.03409090909091,10.386363636363637,36.67045454545455,23.27272727272728,7.068181818181818,4.545454545454546,13.602272727272728,22.352272727272727,11.51693181818182,8.562727272727273,101.01818181818182,100.38954545454546,115.51136363636364,2018,1610612746
10,1401.1795103383424,0.4351538461538461,0.349276923076923,85.93846153846154,37.30769230769231,12.076923076923077,34.323076923076925,25.23076923076923,51.61538461538461,48.63076923076923,5.446153846153846,16.184615384615384,0.7486461538461539,21.630769230769232,11,31.784615384615385,23.83076923076923,6.584615384615384,4.138461538461539,13.892307692307693,18.815384615384616,11.561384615384616,8.727846153846153,95.34123076923078,95.00692307692309,102.87692307692308,2018,1610612766
11,1633.1091138938432,0.4826421052631579,0.3501157894736841,87.07368421052631,42.01052631578948,11.2,31.905263157894737,30.81052631578948,55.16842105263158,45.06315789473684,6.505263157894737,18.13684210526316,0.7371684210526317,24.64210526315789,10.6,34.73684210526316,25.31578947368421,8.48421052631579,6.2,14.63157894736842,21.37894736842105,11.960736842105264,9.017684210526316,99.948,99.51305263157894,113.3578947368421,2018,1610612747
12,1559.608671238714,0.4662073170731707,0.3531463414634146,85.4390243902439,39.68292682926829,10.914634146341465,30.914634146341463,28.76829268292683,54.52439024390244,45.75609756097561,5.2317073170731705,19.585365853658537,0.7920121951219511,24.817073170731707,8.378048780487806,35.25609756097561,21.4390243902439,7.512195121951219,4.841463414634147,13.341463414634148,19.04878048780488,11.717926829268292,8.663414634146342,99.02731707317074,98.4621951219512,109.86585365853658,2018,1610612760
13,1417.0782410583347,0.4555333333333333,0.3646,90.92,41.306666666666665,11.88,32.586666666666666,29.426666666666662,58.333333333333336,49.61333333333334,5.386666666666667,19.32,0.7775466666666667,24.706666666666667,10.346666666666666,31.866666666666667,24.84,8,4.24,13.533333333333331,22.826666666666668,11.868933333333333,8.8088,102.1768,102.1592,113.81333333333332,2018,1610612764
14,1476.2383929967325,0.444493670886076,0.343253164556962,90.13924050632912,40.0126582278481,13.10126582278481,38.40506329113924,26.91139240506329,51.734177215189874,50.12658227848101,6.2405063291139244,17.88607594936709,0.7429873417721519,24.126582278481013,10.455696202531646,37.0126582278481,24.455696202531644,6.556962025316456,4.493670886075949,14.531645569620252,21.17721518987342,11.788354430379746,8.880506329113924,101.81962025316456,101.15924050632913,111.0126582278481,2018,1610612751
15,1715.1120893948805,0.4742906976744186,0.3546162790697674,90.1279069767442,42.674418604651166,13.744186046511627,38.76744186046512,28.930232558139537,51.36046511627907,47.45348837209303,6.453488372093023,18.59302325581396,0.7367209302325581,25.046511627906977,9.406976744186046,41.52325581395349,25.58139534883721,7.255813953488372,5.651162790697675,14.767441860465116,20.011627906976745,12.120116279069766,9.184651162790695,104.9479069767442,104.25418604651163,117.68604651162792,2018,1610612749
16,1502.2698453717092,0.4607590361445783,0.3726265060240964,90.74698795180724,41.71084337349398,12.710843373493976,33.8433734939759,29,56.90361445783133,49.036144578313255,4.506024096385542,18.072289156626507,0.7966626506024097,22.57831325301205,10.156626506024097,34.903614457831324,20.49397590361446,6.457831325301205,5.987951807228916,12.783132530120485,21.903614457831324,13.02277108433735,9.69024096385542,100.66915662650604,100.52,114.20481927710844,2018,1610612757
17,1553.9201197207728,0.4755124999999999,0.3629375,88.0625,41.7625,10.275,28.275,31.4875,59.7875,46.3,4.0625,15.1,0.7839375000000001,19.1625,8.5875,34.075,25.6,7.475,5.15,12.825,20,12.218,9.250125,99.055625,98.54375,108.9,2018,1610612754
18,1320.3892865955029,0.4474393939393939,0.3382727272727273,89.33333333333333,39.96969696969697,9.56060606060606,28.363636363636363,30.40909090909091,60.96969696969697,49.36363636363637,7.181818181818182,16.303030303030305,0.6968787878787879,23.484848484848484,12.030303030303031,34.45454545454545,22.060606060606062,7.621212121212121,4.742424242424242,13.833333333333334,22.181818181818183,10.80060606060606,8.18030303030303,98.73318181818182,97.93515151515152,105.8030303030303,2018,1610612752
19,1567.082999922928,0.4726585365853659,0.3800853658536585,84.5609756097561,39.90243902439025,13.53658536585366,35.329268292682926,26.365853658536587,49.23170731707317,44.65853658536585,5.085365853658536,17.73170731707317,0.7787073170731708,22.817073170731707,9.048780487804878,35.41463414634146,22.25609756097561,6.121951219512195,3.926829268292683,14.341463414634148,20.451219512195124,11.919756097560976,8.861341463414634,97.81365853658536,97.57829268292684,111.07317073170732,2018,1610612762
20,1648.3742496005473,0.4608260869565218,0.3591304347826087,88.55434782608695,40.71739130434783,12.456521739130435,34.73913043478261,28.26086956521739,53.81521739130435,47.83695652173913,4.728260869565218,18.66304347826087,0.799836956521739,23.39130434782609,10.25,35.56521739130435,22.90217391304348,8.043478260869565,5.380434782608695,13.282608695652174,21.82608695652174,11.741847826086955,8.807826086956522,99.66434782608697,98.53815217391303,112.55434782608695,2018,1610612738
21,1444.252163459748,0.4676052631578947,0.3555263157894737,87.89473684210526,41,11.38157894736842,31.93421052631579,29.61842105263158,55.96052631578947,46.89473684210526,3.973684210526316,19.973684210526315,0.8307894736842105,23.94736842105263,9.697368421052632,33.73684210526316,27.039473684210527,7.881578947368421,3.934210526315789,14.276315789473683,22.105263157894736,12.851842105263158,9.551973684210529,101.08736842105264,100.8942105263158,113.35526315789474,2018,1610612756
22,1425.947669501893,0.4593636363636363,0.3682878787878788,85.72727272727273,39.31818181818182,11.984848484848484,32.68181818181818,27.33333333333333,53.04545454545455,46.40909090909091,5.742424242424242,16.62121212121212,0.7444696969696969,22.363636363636363,9.757575757575758,31.954545454545453,24.07575757575757,7.424242424242424,4.53030303030303,14.545454545454543,19.681818181818183,11.382121212121213,8.530909090909091,97.24878787878788,96.80560606060608,107.24242424242424,2018,1610612765
23,1585.8420610159294,0.4662061855670103,0.3738041237113402,83.73195876288659,38.92783505154639,13.268041237113405,35.69072164948454,25.65979381443299,48.04123711340206,44.8041237113402,5.288659793814433,20.23711340206185,0.7906701030927836,25.52577319587629,8.237113402061855,35.329896907216494,25.75257731958763,7.298969072164948,4.350515463917525,13.68041237113402,20.4020618556701,13.2940206185567,9.929896907216497,98.34731958762887,97.40092783505156,111.36082474226804,2018,1610612748
24,1495.2340942540718,0.4414938271604938,0.3419629629629629,88.69135802469135,39.098765432098766,11.25925925925926,32.80246913580247,27.839506172839503,55.888888888888886,49.5925925925926,5.024691358024692,17.728395061728396,0.7711728395061729,22.753086419753085,10.185185185185183,34.18518518518518,23.925925925925927,8.11111111111111,5.185185185185185,12.234567901234568,18.59259259259259,11.93641975308642,9.03283950617284,98.35456790123456,98.45753086419754,107.1851851851852,2018,1610612753
25,1348.9224665755876,0.4502985074626865,0.3324477611940298,90.55223880597016,40.64179104477612,12.014925373134329,36.059701492537314,28.62686567164179,54.492537313432834,49.91044776119403,4.91044776119403,18.46268656716418,0.7883582089552239,23.37313432835821,9.865671641791044,33.38805970149254,23.95522388059701,7.8059701492537314,5.08955223880597,15.74626865671642,23.104477611940297,11.244179104477611,8.321194029850746,103.32388059701492,102.41940298507464,111.76119402985074,2018,1610612737
26,1389.5828011609142,0.4478923076923077,0.3479692307692307,88.64615384615385,39.58461538461538,12.2,35.10769230769231,27.384615384615383,53.53846153846154,49.06153846153846,5.015384615384615,15.476923076923075,0.7518923076923076,20.49230769230769,10.461538461538462,31.4,23.23076923076923,10.03076923076923,4.076923076923077,14.63076923076923,21.8,11.213692307692307,8.448,99.34476923076924,98.89446153846154,106.84615384615384,2018,1610612741
27,1495.6626477577602,0.4724729729729729,0.3732837837837837,89.37837837837837,42.13513513513514,10.62162162162162,28.33783783783784,31.513513513513512,61.04054054054054,47.24324324324324,4.418918918918919,18.986486486486488,0.8080405405405405,23.405405405405407,9.054054054054054,35.729729729729726,24.64864864864865,7.243243243243243,5.608108108108108,12.527027027027026,19.62162162162162,11.97162162162162,8.965810810810812,101.1327027027027,100.43554054054052,113.87837837837836,2018,1610612759
28,1573.0141129885828,0.4624404761904762,0.3659761904761905,90.1547619047619,41.63095238095238,14.976190476190476,40.91666666666666,26.654761904761905,49.23809523809524,48.523809523809526,5.511904761904762,18.607142857142858,0.7716666666666666,24.11904761904762,10.285714285714286,36.333333333333336,24.38095238095238,6.107142857142857,4.726190476190476,12.166666666666666,19.86904761904762,12.54845238095238,9.42845238095238,99.94916666666666,99.09511904761904,116.8452380952381,2018,1610612742
29,1463.1056090983482,0.4681428571428571,0.3484675324675325,90.74025974025976,42.35064935064935,11.051948051948052,31.545454545454547,31.2987012987013,59.1948051948052,48.38961038961039,5.207792207792208,16.68831168831169,0.7606753246753247,21.89610389610389,10.285714285714286,36.35064935064935,26.90909090909091,7.87012987012987,5.428571428571429,14.792207792207792,21.31168831168831,11.913116883116883,9.042857142857144,102.81415584415583,102.52285714285716,112.45454545454544,2018,1610612763
30,1460.2880670239272,0.4638133333333333,0.36388,88.18666666666667,40.693333333333335,12.72,35.04,27.973333333333333,53.14666666666667,47.49333333333333,4.653333333333333,15.946666666666667,0.7702133333333333,20.6,9.493333333333334,33,23.786666666666665,7.68,4,13.733333333333333,22.30666666666667,11.927333333333332,8.9468,99.37053333333331,98.61173333333332,110.05333333333331,2018,1610612758
31,1506.4863307513535,0.4624893617021276,0.362936170212766,87.27659574468085,40.234042553191486,12.308510638297872,33.765957446808514,27.925531914893615,53.51063829787234,47.04255319148936,4.595744680851064,19.45744680851064,0.8092765957446809,24.0531914893617,10.329787234042554,35.02127659574468,23.372340425531917,6.946808510638298,4.617021276595745,12.74468085106383,19.8936170212766,12.10127659574468,9.034148936170212,97.8108510638298,97.4172340425532,112.23404255319149,2019,1610612737
32,1542.1399178118354,0.4625249999999999,0.369875,88.9125,41.0375,13.4625,36.6125,27.575,52.3,47.875,4.6875,16.6625,0.78105,21.35,10.8125,33.35,23.1375,7.7,5.425,13.45,20.525,11.552875,8.695,98.241125,97.593625,112.2,2019,1610612738
33,1370.8843419299694,0.4505657894736842,0.3397368421052631,85.3157894736842,38.38157894736842,10.078947368421051,29.723684210526315,28.30263157894737,55.5921052631579,46.93421052631579,5.842105263157895,16.776315789473685,0.7408157894736842,22.61842105263158,10.394736842105264,32.46052631578947,23.723684210526315,7.776315789473684,4.5,14.88157894736842,18.539473684210527,11.35421052631579,8.534736842105263,96.83618421052633,96.4482894736842,103.61842105263158,2019,1610612739
34,1526.1993945749482,0.4787837837837838,0.3467162162162162,88.95945945945945,42.45945945945946,10.62162162162162,30.554054054054053,31.83783783783784,58.4054054054054,46.5,7.175675675675675,19.216216216216218,0.7271216216216216,26.39189189189189,11.824324324324325,35.67567567567568,25.905405405405407,7.567567567567567,4.378378378378378,13.87837837837838,18.013513513513512,13.193108108108108,9.916756756756758,100.24351351351352,99.3045945945946,114.75675675675676,2019,1610612740
35,1452.047870832174,0.4754605263157894,0.3630657894736842,88.78947368421052,42.0921052631579,12.513157894736842,34.13157894736842,29.57894736842105,54.6578947368421,46.69736842105263,3.842105263157895,13.907894736842104,0.7852236842105264,17.75,9.763157894736842,35.8421052631579,26.657894736842103,6.684210526315789,4.276315789473684,14.671052631578949,18.894736842105264,12.213026315789474,9.292368421052632,99.3825,98.71513157894738,110.60526315789474,2019,1610612741
36,1555.232795732078,0.4679634146341463,0.3644878048780487,87.5609756097561,40.95121951219512,13.98780487804878,38.0609756097561,26.963414634146343,49.5,46.609756097560975,4.7682926829268295,16.329268292682926,0.7724512195121951,21.09756097560976,9.24390243902439,34.03658536585366,22.79268292682927,6.121951219512195,4.121951219512195,11.353658536585366,19.51219512195122,11.57439024390244,8.681951219512195,96.71475609756097,96.42219512195122,112.2560975609756,2019,1610612742
37,1602.9355638163058,0.4825294117647059,0.378235294117647,89.62352941176471,43.11764705882353,13.152941176470588,34.84705882352941,29.96470588235294,54.77647058823529,46.50588235294118,4.070588235294117,15.811764705882354,0.7970235294117647,19.88235294117647,10.764705882352942,33.84705882352941,26.71764705882353,7.894117647058824,4.541176470588235,12.729411764705882,19.458823529411763,12.167176470588236,9.226588235294118,98.09235294117649,96.56905882352942,115.2,2019,1610612743
38,1472.5029150253656,0.4670389610389611,0.3737402597402597,88.20779220779221,41.12987012987013,14.532467532467532,38.74025974025974,26.5974025974026,49.46753246753247,47.07792207792208,4.64935064935065,16.61038961038961,0.7804805194805196,21.25974025974026,8.025974025974026,35.324675324675326,27.44155844155844,8.207792207792208,4.935064935064935,14.883116883116884,21.44155844155844,12.363896103896105,9.366623376623377,102.26194805194804,101.88545454545456,113.4025974025974,2019,1610612744
39,1425.4534265605032,0.44375,0.339828947368421,88.69736842105263,39.31578947368421,13.947368421052632,40.92105263157895,25.36842105263158,47.776315789473685,49.38157894736842,5.7368421052631575,16.486842105263158,0.7436842105263158,22.223684210526315,9.289473684210526,33.526315789473685,23.526315789473685,7.723684210526316,5.105263157894737,14.157894736842104,19.789473684210527,12.25092105263158,9.20342105263158,100.60671052631578,100.82447368421052,109.0657894736842,2019,1610612745
40,1610.814716138854,0.4801382978723404,0.4038510638297872,85.56382978723404,41.02127659574468,14.106382978723405,35,26.91489361702128,50.56382978723404,44.54255319148936,3.393617021276596,16.840425531914892,0.8343936170212767,20.23404255319149,9.23404255319149,34.244680851063826,23.574468085106385,6.957446808510638,4.170212765957447,11.97872340425532,19.425531914893615,11.85659574468085,8.91968085106383,95.56255319148936,95.44202127659574,112.98936170212764,2019,1610612746
41,1628.0385046213698,0.4673373493975903,0.3556265060240964,85.71084337349397,40.04819277108434,11.036144578313252,31.06024096385542,29.012048192771083,54.65060240963855,45.66265060240964,6.156626506024097,17.53012048192771,0.7397590361445783,23.686746987951807,9.614457831325302,34.53012048192771,24.16867469879518,7.867469879518072,5.156626506024097,14.590361445783133,19.25301204819277,11.446987951807229,8.6044578313253,98.81036144578312,97.85795180722891,108.66265060240964,2019,1610612747
42,1525.0432229091011,0.4652051282051282,0.3583717948717949,83.85897435897436,38.96153846153846,12.974358974358974,36.30769230769231,25.987179487179485,47.55128205128205,44.8974358974359,4.448717948717949,16.564102564102566,0.7895384615384616,21.012820512820515,8.025641025641026,33.55128205128205,26.115384615384617,7.82051282051282,3.91025641025641,13.461538461538462,19.192307692307693,12.228589743589744,9.221666666666666,96.58269230769233,95.9925641025641,107.46153846153848,2019,1610612748
43,1607.0045031214456,0.4805510204081633,0.366204081632653,91.58163265306122,43.95918367346939,13.540816326530612,36.57142857142857,30.418367346938776,55.01020408163265,47.62244897959184,5.306122448979592,16.020408163265305,0.7485510204081633,21.3265306122449,10.857142857142858,37.40816326530612,24.8265306122449,7.969387755102041,4.581632653061225,13.13265306122449,17.724489795918366,12.706938775510205,9.65173469387755,101.11816326530612,100.44571428571427,117.4795918367347,2019,1610612749
44,1352.2196890148352,0.4476266666666667,0.3493599999999999,90.89333333333332,40.626666666666665,13.093333333333334,37.56,27.53333333333333,53.333333333333336,50.266666666666666,5.6,17.8,0.7613466666666666,23.4,10.48,33.333333333333336,25.466666666666665,8.8,5.6,13.933333333333334,21.186666666666667,11.762133333333333,8.879199999999999,101.9224,101.33573333333334,112.14666666666666,2019,1610612750
45,1577.2590054605023,0.4916744186046511,0.3897325581395348,87.03488372093024,42.674418604651166,14.104651162790695,35.95348837209303,28.569767441860463,51.08139534883721,44.36046511627907,4.325581395348837,18.209302325581397,0.8086046511627908,22.53488372093023,8.744186046511627,35.48837209302326,26.15116279069768,6.825581395348837,5.267441860465116,12.883720930232558,19.348837209302324,13.443488372093023,10.09279069767442,99.53267441860464,98.68872093023256,117.66279069767442,2019,1610612751
46,1493.6461075115185,0.4529753086419753,0.3838271604938271,86.20987654320987,39,11.54320987654321,30.049382716049383,27.45679012345679,56.160493827160494,47.20987654320987,4.641975308641976,16.51851851851852,0.7814197530864198,21.160493827160494,9.802469135802468,35.41975308641975,21.37037037037037,7.135802469135802,4.962962962962963,12.395061728395062,20.54320987654321,11.593456790123458,8.78358024691358,96.20802469135803,95.30703703703703,106.06172839506172,2019,1610612752
47,1394.860273448268,0.4298421052631578,0.338828947368421,89.61842105263158,38.48684210526316,11,32.14473684210526,27.48684210526316,57.47368421052632,51.13157894736842,4.855263157894737,16.57894736842105,0.7753421052631579,21.43421052631579,10.421052631578949,35.31578947368421,21.960526315789476,6.9868421052631575,4.473684210526316,12.38157894736842,17.394736842105264,11.478026315789474,8.687236842105264,98.4003947368421,98.53907894736842,104.55263157894736,2019,1610612753
48,1502.9619567590437,0.4732207792207792,0.365051948051948,91.53246753246754,43.22077922077922,12.506493506493506,34.37662337662338,30.714285714285715,57.15584415584416,48.31168831168832,4.402597402597403,16.350649350649352,0.785896103896104,20.753246753246756,9.12987012987013,33.493506493506494,27.38961038961039,8.558441558441558,6.194805194805195,13.181818181818182,20.545454545454547,13.114155844155844,9.933636363636364,102.41064935064936,101.39,115.2987012987013,2019,1610612754
49,1597.3908869272584,0.4802325581395348,0.3771162790697674,86.5813953488372,41.52325581395349,11.19767441860465,29.88372093023256,30.32558139534884,56.69767441860465,45.05813953488372,6.488372093023256,19.686046511627907,0.7539883720930233,26.17441860465116,9.872093023255816,35.116279069767444,23.848837209302324,8.906976744186046,6.174418604651163,13.686046511627907,20.77906976744186,11.688488372093024,8.769069767441861,99.95453488372094,98.95988372093022,113.93023255813954,2019,1610612755
50,1620.2087158379647,0.4868061224489796,0.3747653061224489,87.55102040816327,42.56122448979592,12.60204081632653,33.54081632653061,29.959183673469383,54.01020408163265,44.98979591836735,3.0306122448979598,15.693877551020408,0.8387755102040817,18.72448979591837,8.551020408163266,34.37755102040816,25.918367346938776,7.1020408163265305,4.224489795918367,12.071428571428571,19.60204081632653,12.48316326530612,9.40326530612245,97.52275510204082,96.43938775510205,113.41836734693878,2019,1610612756
51,1511.0956296703714,0.4542560975609756,0.3872439024390243,90.9390243902439,41.19512195121951,15.573170731707316,40.30487804878049,25.621951219512194,50.63414634146341,49.74390243902439,3.829268292682927,17.902439024390244,0.822,21.73170731707317,10.51219512195122,33.74390243902439,21.29268292682927,6.853658536585366,5.073170731707317,11.060975609756095,19.47560975609756,12.72548780487805,9.52219512195122,98.29841463414634,98.02621951219513,115.86585365853658,2019,1610612757
52,1443.048039855999,0.4783815789473684,0.3603421052631579,88.80263157894737,42.328947368421055,12.18421052631579,33.828947368421055,30.144736842105264,54.97368421052632,46.47368421052632,5.776315789473684,16.723684210526315,0.7395131578947369,22.5,9.38157894736842,32.4078947368421,25.42105263157895,7.618421052631579,5.039473684210527,13.039473684210526,19.55263157894737,12.61907894736842,9.46828947368421,99.90381578947368,99.85815789473683,113.5657894736842,2019,1610612758
53,1492.8899415762269,0.4589342105263158,0.3455526315789474,90.63157894736842,41.55263157894737,9.947368421052632,28.55263157894737,31.605263157894736,62.078947368421055,49.078947368421055,4.7105263157894735,17.55263157894737,0.7901710526315789,22.26315789473684,9.407894736842104,34.56578947368421,24.23684210526316,7.118421052631579,5.078947368421052,11.078947368421051,18.105263157894736,11.748815789473683,8.838552631578947,99.54302631578948,98.60302631578948,110.60526315789474,2019,1610612759
54,1418.6879493194704,0.4413999999999999,0.3427866666666667,88.17333333333333,38.82666666666667,12.013333333333334,35.13333333333333,26.813333333333333,53.04,49.34666666666666,5.84,15.493333333333334,0.7260933333333334,21.33333333333333,9.906666666666666,35.93333333333333,22.026666666666667,7.04,4.373333333333333,15.48,18.093333333333334,11.306533333333334,8.532533333333333,100.48293333333334,100.56893333333332,105.16,2019,1610612760
55,1536.0787267819662,0.4479733333333333,0.3670666666666667,88.65333333333334,39.61333333333334,14.613333333333332,39.81333333333333,25,48.84,49.04,4.066666666666666,17.346666666666668,0.8088000000000001,21.41333333333333,9.32,32.2,24.16,8.8,5.346666666666667,12.706666666666669,21.53333333333333,12.116,9.125866666666663,98.97453333333334,98.7808,111.18666666666668,2019,1610612761
56,1650.948891508899,0.4696511627906977,0.3919999999999999,87.4186046511628,41,16.930232558139537,43.13953488372093,24.069767441860463,44.27906976744186,46.41860465116279,4.430232558139535,17.61627906976744,0.7939651162790698,22.046511627906977,10.36046511627907,37.05813953488372,23.209302325581397,6.418604651162791,4.918604651162791,13.418604651162791,19.011627906976745,12.120813953488373,9.123837209302325,97.98476744186048,97.64279069767444,116.54651162790698,2019,1610612762
57,1541.3790905587712,0.465433734939759,0.3534578313253012,92,42.795180722891565,11.289156626506024,31.85542168674699,31.50602409638554,60.14457831325301,49.20481927710844,5.072289156626506,16.650602409638555,0.7742650602409638,21.72289156626506,11.144578313253012,35.31325301204819,26.518072289156628,9.10843373493976,5.156626506024097,12.783132530120485,19.19277108433735,12.54313253012048,9.568915662650603,101.10867469879518,100.11855421686748,113.53012048192772,2019,1610612763
58,1419.6443212736312,0.4725243902439024,0.3475853658536585,90.70731707317071,42.8780487804878,10.01219512195122,28.9390243902439,32.86585365853659,61.76829268292683,47.829268292682926,6.085365853658536,19.951219512195124,0.7672317073170732,26.036585365853657,9.682926829268292,35.5,25.195121951219512,7.317073170731708,4.243902439024391,14.060975609756095,21.804878048780488,11.69231707317073,8.656951219512194,104.17768292682926,103.51060975609757,115.71951219512196,2019,1610612764
59,1393.856037851831,0.4501973684210525,0.3504342105263158,85.3157894736842,38.35526315789474,11.592105263157896,33.1578947368421,26.76315789473684,52.1578947368421,46.96052631578947,5.657894736842105,17.644736842105264,0.7543947368421053,23.30263157894737,9.526315789473683,33.25,23.960526315789476,7.605263157894737,5.0131578947368425,14.526315789473683,20.55263157894737,10.928421052631576,8.201447368421054,97.87657894736842,97.39644736842104,105.94736842105264,2019,1610612765
60,1462.09696619255,0.4547532467532467,0.3681818181818181,87.93506493506493,39.935064935064936,13.7012987012987,37.05194805194805,26.233766233766232,50.88311688311688,48,5.103896103896104,16.12987012987013,0.7561168831168832,21.233766233766232,10.467532467532468,33.35064935064935,26.87012987012987,7.818181818181818,4.766233766233766,14.454545454545457,18.181818181818183,12.454155844155844,9.476623376623378,98.50688311688312,98.32051948051948,109.7012987012987,2019,1610612766